"","Target","ChoiceOption","ClipNumber","PID","condType","percent.chosen","Speaker","Recipient","dyad","recent.similarity"
"1280","Alicia","Rupert",5,27,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.28958267
"1281","Alicia","Rupert",5,28,"Win",0.2,"Alicia","Rupert","AliciaRupert",0.28958267
"1282","Alicia","Rupert",5,30,"Win",0.2,"Alicia","Rupert","AliciaRupert",0.28958267
"1283","Alicia","Rupert",5,31,"Rival",0.8,"Alicia","Rupert","AliciaRupert",0.28958267
"1284","Alicia","Rupert",5,32,"Friend",1,"Alicia","Rupert","AliciaRupert",0.28958267
"1285","Alicia","Rupert",5,33,"Friend",0.4,"Alicia","Rupert","AliciaRupert",0.28958267
"1286","Alicia","Rupert",5,34,"Friend",0.8,"Alicia","Rupert","AliciaRupert",0.28958267
"1287","Alicia","Rupert",5,35,"Friend",0.8,"Alicia","Rupert","AliciaRupert",0.28958267
"1288","Alicia","Rupert",5,36,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.28958267
"1289","Alicia","Rupert",5,37,"Win",1,"Alicia","Rupert","AliciaRupert",0.28958267
"1290","Alicia","Rupert",5,39,"Friend",0.8,"Alicia","Rupert","AliciaRupert",0.28958267
"1291","Alicia","Rupert",5,40,"Win",1,"Alicia","Rupert","AliciaRupert",0.28958267
"1292","Alicia","Rupert",5,41,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.28958267
"1293","Alicia","Rupert",5,42,"Rival",0.333333333333333,"Alicia","Rupert","AliciaRupert",0.28958267
"1294","Alicia","Rupert",5,43,"Win",1,"Alicia","Rupert","AliciaRupert",0.28958267
"1295","Alicia","Rupert",5,44,"Friend",0,"Alicia","Rupert","AliciaRupert",0.28958267
"1296","Alicia","Rupert",5,45,"Win",0.5,"Alicia","Rupert","AliciaRupert",0.28958267
"1297","Alicia","Rupert",5,46,"Friend",0.8,"Alicia","Rupert","AliciaRupert",0.28958267
"1298","Alicia","Rupert",5,47,"Rival",0.6,"Alicia","Rupert","AliciaRupert",0.28958267
"1299","Alicia","Rupert",5,48,"Win",1,"Alicia","Rupert","AliciaRupert",0.28958267
"1300","Alicia","Rupert",5,49,"Win",0.4,"Alicia","Rupert","AliciaRupert",0.28958267
"1301","Alicia","Rupert",5,50,"Friend",0.8,"Alicia","Rupert","AliciaRupert",0.28958267
"1302","Alicia","Rupert",5,51,"Win",1,"Alicia","Rupert","AliciaRupert",0.28958267
"1303","Alicia","Rupert",5,52,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.28958267
"1304","Alicia","Rupert",5,53,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.28958267
"1305","Alicia","Rupert",5,54,"Friend",0.6,"Alicia","Rupert","AliciaRupert",0.28958267
"1306","Alicia","Rupert",5,55,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.28958267
"1307","Alicia","Rupert",5,56,"Friend",0.6,"Alicia","Rupert","AliciaRupert",0.28958267
"1308","Alicia","Rupert",5,57,"Friend",0.4,"Alicia","Rupert","AliciaRupert",0.28958267
"1309","Alicia","Rupert",5,58,"Win",0.4,"Alicia","Rupert","AliciaRupert",0.28958267
"1310","Alicia","Rupert",5,59,"Friend",0.6,"Alicia","Rupert","AliciaRupert",0.28958267
"1311","Alicia","Rupert",5,60,"Friend",0.4,"Alicia","Rupert","AliciaRupert",0.28958267
"1312","Alicia","Rupert",6,1,"Friend",0,"Alicia","Rupert","AliciaRupert",0.10292376
"1313","Alicia","Rupert",6,2,"Win",1,"Alicia","Rupert","AliciaRupert",0.10292376
"1314","Alicia","Rupert",6,3,"Rival",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1315","Alicia","Rupert",6,4,"Win",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1316","Alicia","Rupert",6,5,"Friend",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1317","Alicia","Rupert",6,6,"Friend",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1318","Alicia","Rupert",6,7,"Win",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1319","Alicia","Rupert",6,8,"Friend",0.2,"Alicia","Rupert","AliciaRupert",0.10292376
"1320","Alicia","Rupert",6,9,"Rival",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1321","Alicia","Rupert",6,10,"Friend",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1322","Alicia","Rupert",6,11,"Win",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1323","Alicia","Rupert",6,12,"Win",0.2,"Alicia","Rupert","AliciaRupert",0.10292376
"1324","Alicia","Rupert",6,13,"Win",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1325","Alicia","Rupert",6,14,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1326","Alicia","Rupert",6,15,"Win",0.25,"Alicia","Rupert","AliciaRupert",0.10292376
"1327","Alicia","Rupert",6,16,"Rival",0.2,"Alicia","Rupert","AliciaRupert",0.10292376
"1328","Alicia","Rupert",6,18,"Friend",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1329","Alicia","Rupert",6,19,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1330","Alicia","Rupert",6,20,"Friend",0.333333333333333,"Alicia","Rupert","AliciaRupert",0.10292376
"1331","Alicia","Rupert",6,21,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1332","Alicia","Rupert",6,22,"Rival",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1333","Alicia","Rupert",6,23,"Friend",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1334","Alicia","Rupert",6,24,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1335","Alicia","Rupert",6,25,"Friend",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1336","Alicia","Rupert",6,26,"Win",0.666666666666667,"Alicia","Rupert","AliciaRupert",0.10292376
"1337","Alicia","Rupert",6,27,"Friend",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1338","Alicia","Rupert",6,28,"Rival",0.2,"Alicia","Rupert","AliciaRupert",0.10292376
"1339","Alicia","Rupert",6,30,"Rival",0.25,"Alicia","Rupert","AliciaRupert",0.10292376
"1340","Alicia","Rupert",6,31,"Friend",0.333333333333333,"Alicia","Rupert","AliciaRupert",0.10292376
"1341","Alicia","Rupert",6,32,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1342","Alicia","Rupert",6,33,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1343","Alicia","Rupert",6,34,"Friend",0.2,"Alicia","Rupert","AliciaRupert",0.10292376
"1344","Alicia","Rupert",6,35,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1345","Alicia","Rupert",6,36,"Rival",0.75,"Alicia","Rupert","AliciaRupert",0.10292376
"1346","Alicia","Rupert",6,37,"Rival",1,"Alicia","Rupert","AliciaRupert",0.10292376
"1347","Alicia","Rupert",6,39,"Win",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1348","Alicia","Rupert",6,40,"Friend",1,"Alicia","Rupert","AliciaRupert",0.10292376
"1349","Alicia","Rupert",6,41,"Friend",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1350","Alicia","Rupert",6,42,"Win",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1351","Alicia","Rupert",6,43,"Rival",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1352","Alicia","Rupert",6,44,"Rival",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1353","Alicia","Rupert",6,45,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1354","Alicia","Rupert",6,46,"Rival",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1355","Alicia","Rupert",6,47,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1356","Alicia","Rupert",6,48,"Rival",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1357","Alicia","Rupert",6,49,"Friend",0.25,"Alicia","Rupert","AliciaRupert",0.10292376
"1358","Alicia","Rupert",6,50,"Rival",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1359","Alicia","Rupert",6,51,"Rival",0.666666666666667,"Alicia","Rupert","AliciaRupert",0.10292376
"1360","Alicia","Rupert",6,52,"Friend",0.2,"Alicia","Rupert","AliciaRupert",0.10292376
"1361","Alicia","Rupert",6,53,"Win",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1362","Alicia","Rupert",6,54,"Win",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1363","Alicia","Rupert",6,55,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1364","Alicia","Rupert",6,56,"Win",0.8,"Alicia","Rupert","AliciaRupert",0.10292376
"1365","Alicia","Rupert",6,57,"Rival",0.2,"Alicia","Rupert","AliciaRupert",0.10292376
"1366","Alicia","Rupert",6,58,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1367","Alicia","Rupert",6,59,"Win",0.6,"Alicia","Rupert","AliciaRupert",0.10292376
"1368","Alicia","Rupert",6,60,"Rival",0.4,"Alicia","Rupert","AliciaRupert",0.10292376
"1369","Alicia","ShiiAnn",1,9,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1370","Alicia","ShiiAnn",1,48,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1371","Alicia","ShiiAnn",1,25,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1372","Alicia","ShiiAnn",1,35,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1373","Alicia","ShiiAnn",1,30,"Win",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1374","Alicia","ShiiAnn",1,53,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1375","Alicia","ShiiAnn",1,47,"Friend",0.666666666666667,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1376","Alicia","ShiiAnn",1,23,"Rival",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1377","Alicia","ShiiAnn",1,33,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1378","Alicia","ShiiAnn",1,15,"Win",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1379","Alicia","ShiiAnn",1,20,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1380","Alicia","ShiiAnn",1,27,"Win",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1381","Alicia","ShiiAnn",1,28,"Rival",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1382","Alicia","ShiiAnn",1,44,"Friend",0.75,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1383","Alicia","ShiiAnn",1,46,"Win",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1384","Alicia","ShiiAnn",1,34,"Win",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1385","Alicia","ShiiAnn",1,50,"Friend",0.5,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1386","Alicia","ShiiAnn",1,18,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1387","Alicia","ShiiAnn",1,8,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1388","Alicia","ShiiAnn",1,4,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1389","Alicia","ShiiAnn",1,21,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1390","Alicia","ShiiAnn",1,36,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1391","Alicia","ShiiAnn",1,60,"Win",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1392","Alicia","ShiiAnn",1,31,"Win",0.5,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1393","Alicia","ShiiAnn",1,3,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1394","Alicia","ShiiAnn",1,45,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1395","Alicia","ShiiAnn",1,5,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1396","Alicia","ShiiAnn",1,10,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1397","Alicia","ShiiAnn",1,22,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1398","Alicia","ShiiAnn",1,32,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1399","Alicia","ShiiAnn",1,6,"Rival",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1400","Alicia","ShiiAnn",1,7,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1401","Alicia","ShiiAnn",1,2,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1402","Alicia","ShiiAnn",1,52,"Win",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1403","Alicia","ShiiAnn",1,11,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1404","Alicia","ShiiAnn",1,43,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1405","Alicia","ShiiAnn",1,41,"Friend",0.5,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1406","Alicia","ShiiAnn",1,49,"Win",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1407","Alicia","ShiiAnn",1,24,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1408","Alicia","ShiiAnn",1,56,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1409","Alicia","ShiiAnn",1,12,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1410","Alicia","ShiiAnn",1,40,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1411","Alicia","ShiiAnn",1,42,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1412","Alicia","ShiiAnn",1,19,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1413","Alicia","ShiiAnn",1,54,"Win",0.5,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1414","Alicia","ShiiAnn",1,1,"Win",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1415","Alicia","ShiiAnn",1,13,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1416","Alicia","ShiiAnn",1,58,"Friend",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1417","Alicia","ShiiAnn",1,51,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1418","Alicia","ShiiAnn",1,37,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1419","Alicia","ShiiAnn",1,26,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1420","Alicia","ShiiAnn",1,57,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1421","Alicia","ShiiAnn",1,16,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1422","Alicia","ShiiAnn",1,55,"Friend",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1423","Alicia","ShiiAnn",1,59,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1424","Alicia","ShiiAnn",1,14,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1425","Alicia","ShiiAnn",1,39,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.46053484
"1426","Alicia","ShiiAnn",2,1,"Rival",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1427","Alicia","ShiiAnn",2,2,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1428","Alicia","ShiiAnn",2,3,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1429","Alicia","ShiiAnn",2,4,"Rival",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1430","Alicia","ShiiAnn",2,5,"Rival",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1431","Alicia","ShiiAnn",2,6,"Friend",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1432","Alicia","ShiiAnn",2,7,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1433","Alicia","ShiiAnn",2,8,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1434","Alicia","ShiiAnn",2,9,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1435","Alicia","ShiiAnn",2,10,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1436","Alicia","ShiiAnn",2,11,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1437","Alicia","ShiiAnn",2,12,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1438","Alicia","ShiiAnn",2,13,"Rival",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1439","Alicia","ShiiAnn",2,14,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1440","Alicia","ShiiAnn",2,15,"Rival",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1441","Alicia","ShiiAnn",2,16,"Friend",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1442","Alicia","ShiiAnn",2,18,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1443","Alicia","ShiiAnn",2,19,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1444","Alicia","ShiiAnn",2,20,"Win",0.25,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1445","Alicia","ShiiAnn",2,21,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1446","Alicia","ShiiAnn",2,22,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1447","Alicia","ShiiAnn",2,23,"Friend",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1448","Alicia","ShiiAnn",2,24,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1449","Alicia","ShiiAnn",2,25,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1450","Alicia","ShiiAnn",2,26,"Friend",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1451","Alicia","ShiiAnn",2,27,"Rival",0.5,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1452","Alicia","ShiiAnn",2,28,"Friend",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1453","Alicia","ShiiAnn",2,30,"Friend",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1454","Alicia","ShiiAnn",2,31,"Rival",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1455","Alicia","ShiiAnn",2,32,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1456","Alicia","ShiiAnn",2,33,"Friend",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1457","Alicia","ShiiAnn",2,34,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1458","Alicia","ShiiAnn",2,35,"Friend",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1459","Alicia","ShiiAnn",2,36,"Rival",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1460","Alicia","ShiiAnn",2,37,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1461","Alicia","ShiiAnn",2,39,"Rival",0.75,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1462","Alicia","ShiiAnn",2,40,"Rival",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1463","Alicia","ShiiAnn",2,41,"Win",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1464","Alicia","ShiiAnn",2,42,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1465","Alicia","ShiiAnn",2,43,"Rival",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1466","Alicia","ShiiAnn",2,44,"Win",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1467","Alicia","ShiiAnn",2,45,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1468","Alicia","ShiiAnn",2,46,"Friend",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1469","Alicia","ShiiAnn",2,47,"Rival",0.5,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1470","Alicia","ShiiAnn",2,48,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1471","Alicia","ShiiAnn",2,49,"Rival",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1472","Alicia","ShiiAnn",2,50,"Win",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1473","Alicia","ShiiAnn",2,51,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1474","Alicia","ShiiAnn",2,52,"Friend",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1475","Alicia","ShiiAnn",2,53,"Friend",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1476","Alicia","ShiiAnn",2,54,"Rival",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1477","Alicia","ShiiAnn",2,55,"Friend",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1478","Alicia","ShiiAnn",2,56,"Win",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1479","Alicia","ShiiAnn",2,57,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1480","Alicia","ShiiAnn",2,58,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1481","Alicia","ShiiAnn",2,59,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1482","Alicia","ShiiAnn",2,60,"Rival",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.32340726
"1483","Alicia","ShiiAnn",3,1,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1484","Alicia","ShiiAnn",3,2,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1485","Alicia","ShiiAnn",3,3,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1486","Alicia","ShiiAnn",3,4,"Rival",0.25,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1487","Alicia","ShiiAnn",3,5,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1488","Alicia","ShiiAnn",3,6,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1489","Alicia","ShiiAnn",3,7,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1490","Alicia","ShiiAnn",3,8,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1491","Alicia","ShiiAnn",3,9,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1492","Alicia","ShiiAnn",3,10,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1493","Alicia","ShiiAnn",3,11,"Rival",0.25,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1494","Alicia","ShiiAnn",3,12,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1495","Alicia","ShiiAnn",3,13,"Friend",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1496","Alicia","ShiiAnn",3,14,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1497","Alicia","ShiiAnn",3,15,"Friend",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1498","Alicia","ShiiAnn",3,16,"Rival",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1499","Alicia","ShiiAnn",3,18,"Rival",0.2,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1500","Alicia","ShiiAnn",3,19,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1501","Alicia","ShiiAnn",3,20,"Rival",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1502","Alicia","ShiiAnn",3,21,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1503","Alicia","ShiiAnn",3,22,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1504","Alicia","ShiiAnn",3,23,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1505","Alicia","ShiiAnn",3,24,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1506","Alicia","ShiiAnn",3,25,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1507","Alicia","ShiiAnn",3,26,"Friend",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1508","Alicia","ShiiAnn",3,27,"Friend",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1509","Alicia","ShiiAnn",3,28,"Win",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1510","Alicia","ShiiAnn",3,30,"Rival",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1511","Alicia","ShiiAnn",3,31,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1512","Alicia","ShiiAnn",3,32,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1513","Alicia","ShiiAnn",3,33,"Rival",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1514","Alicia","ShiiAnn",3,34,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1515","Alicia","ShiiAnn",3,35,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1516","Alicia","ShiiAnn",3,36,"Win",0.4,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1517","Alicia","ShiiAnn",3,37,"Win",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1518","Alicia","ShiiAnn",3,39,"Win",1,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1519","Alicia","ShiiAnn",3,40,"Rival",0.75,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1520","Alicia","ShiiAnn",3,41,"Rival",0.8,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1521","Alicia","ShiiAnn",3,42,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1522","Alicia","ShiiAnn",3,43,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1523","Alicia","ShiiAnn",3,44,"Rival",0.6,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
"1524","Alicia","ShiiAnn",3,45,"Win",0,"Alicia","ShiiAnn","AliciaShiiAnn",0.30532515
