"Target","ChoiceOption","ClipNumber","PID","condType","percent.chosen","speaker.sentiment","speaker.clout","overall.sentiment","recent.sentiment","cumulative.sentiment","overall.clout","recent.clout","cumulative.clout","recent.similarity","mean.wordcount"
"Amber","Rupert",6,49,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,50,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,51,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,52,"Friend",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,53,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,54,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,55,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,56,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,57,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,58,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,59,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","Rupert",6,60,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,12,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,13,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,14,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,15,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,16,"Win",0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,18,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,19,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,20,"Win",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,21,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,22,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,23,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,24,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,25,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,26,"Win",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,27,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,28,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,30,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,31,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,32,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,33,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,34,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,35,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,36,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,1,"Win",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,2,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,3,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,4,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,5,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,6,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,7,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,8,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,9,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,10,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,11,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,37,"Friend",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,39,"Friend",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,40,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,41,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,42,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,43,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,44,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,45,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,46,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,47,"Friend",0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,48,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,49,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,50,"Friend",0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,51,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,52,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,53,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,54,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,55,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,56,"Rival",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,57,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,58,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,59,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",1,60,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,12,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,13,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,14,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,15,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,16,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,18,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,19,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,20,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,21,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,22,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,23,"Friend",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,24,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,25,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,26,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,27,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,28,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,30,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,31,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,32,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,33,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,34,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,35,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,36,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,37,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,39,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,40,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,41,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,42,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,43,"Rival",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,44,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,45,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,46,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,47,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,48,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,49,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,50,"Win",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,51,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,52,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,53,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,54,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,55,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,56,"Win",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,57,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,58,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,59,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,60,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,1,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,2,"Rival",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,3,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,4,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,5,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,6,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,7,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,8,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,9,"Friend",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,10,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",2,11,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,1,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,2,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,3,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,4,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,5,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,6,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,7,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,8,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,9,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,10,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,11,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,12,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,13,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,14,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,15,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,16,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,18,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,19,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,20,"Rival",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,21,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,22,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,23,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,24,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,25,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,26,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,27,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,28,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,30,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,31,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,32,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,33,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,34,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,35,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,36,"Win",0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,37,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,39,"Win",0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,40,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,41,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,42,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,43,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,44,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,45,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,46,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,47,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,48,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,49,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,50,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,51,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,52,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,53,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,54,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,55,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,56,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,57,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,58,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,59,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",3,60,"Friend",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,50,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,51,"Rival",0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,52,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,53,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,54,"Rival",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,55,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,56,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,57,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,58,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,59,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,49,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,60,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,1,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,2,"Rival",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,3,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,4,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,5,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,6,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,7,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,8,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,9,"Win",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,10,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,11,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,12,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,13,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,14,"Win",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,15,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,16,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,18,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,19,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,20,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,21,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,22,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,23,"Rival",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,24,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,25,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,26,"Rival",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,27,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,28,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,30,"Friend",0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,31,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,32,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,33,"Win",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,34,"Rival",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,35,"Rival",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,36,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,37,"Friend",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,39,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,40,"Win",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,41,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,42,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,43,"Friend",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,44,"Win",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,45,"Rival",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,46,"Win",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,47,"Win",0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",4,48,"Rival",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amber","ShiiAnn",5,34,"Friend",0.2,0.0701070833945333,52.6822580645161,0.194454364826301,0.194454364826301,0.194454364826301,1.4375,1.4375,1.4375,0.24792984,7.75
"Amber","ShiiAnn",5,18,"Win",0.6,0.0701070833945333,52.6822580645161,0.194454364826301,0.194454364826301,0.194454364826301,1.4375,1.4375,1.4375,0.24792984,7.75
"Amber","ShiiAnn",5,3,"Rival",0.6,0.0701070833945333,52.6822580645161,0.194454364826301,0.194454364826301,0.194454364826301,1.4375,1.4375,1.4375,0.24792984,7.75
"Amber","ShiiAnn",5,44,"Friend",0.8,0.0701070833945333,52.6822580645161,0.194454364826301,0.194454364826301,0.194454364826301,1.4375,1.4375,1.4375,0.24792984,7.75
"Amber","ShiiAnn",5,32,"Friend",0.2,0.0701070833945333,52.6822580645161,0.194454364826301,0.194454364826301,0.194454364826301,1.4375,1.4375,1.4375,0.24792984,7.75
"Amber","ShiiAnn",5,20,"Rival",1,0.0701070833945333,52.6822580645161,0.194454364826301,0.194454364826301,0.194454364826301,1.4375,1.4375,1.4375,0.24792984,7.75
"Amber","ShiiAnn",5,9,"Win",0.8,0.0701070833945333,52.6822580645161,0.194454364826301,0.194454364826301,0.194454364826301,1.4375,1.4375,1.4375,0.24792984,7.75
"Amber","ShiiAnn",5,59,"Friend",0,0.0701070833945333,52.6822580645161,0.194454364826301,0.194454364826301,0.194454364826301,1.4375,1.4375,1.4375,0.24792984,7.75
